lat,lon,hour,travel_time_min,population
45.029505,7.52162,3,118.35,531.0
45.033401,7.52152,3,118.39,462.0
45.037298,7.52142,3,118.43,380.0
45.041195,7.521319,3,118.46,343.0
45.060678,7.520817,3,118.36,720.0
45.064574,7.520716,3,118.36,1318.0
45.068471,7.520616,3,117.07,1275.0
45.072367,7.520515,3,117.1,1070.0
45.076264,7.520415,3,117.36,1070.0
45.080161,7.520314,3,117.45,564.0
45.084057,7.520214,3,118.28,526.0
45.087954,7.520113,3,117.86,647.0
45.09185,7.520012,3,118.46,723.0
45.095747,7.519912,3,118.49,685.0
45.099644,7.519811,3,118.52,564.0
45.10354,7.51971,3,118.65,564.0
45.107437,7.51961,3,119.04,190.0
44.930201,7.528923,3,119.38,120.0
44.980858,7.527628,3,119.62,212.0
44.984755,7.527528,3,119.61,231.0
44.988651,7.527428,3,119.62,128.0
45.000341,7.527129,3,117.19,283.0
45.004238,7.527029,3,116.84,283.0
45.008135,7.526929,3,116.82,623.0
45.012031,7.526829,3,117.23,653.0
45.015928,7.526729,3,116.54,369.0
45.019825,7.526629,3,116.44,181.0
45.023721,7.526529,3,117.97,260.0
45.027618,7.526429,3,118.41,531.0
45.031515,7.526329,3,118.39,531.0
45.035411,7.526229,3,118.44,385.0
45.039308,7.526129,3,118.48,380.0
45.043204,7.526029,3,117.29,166.0
45.062688,7.525528,3,118.29,1308.0
45.066584,7.525428,3,116.09,1304.0
45.070481,7.525328,3,114.67,1126.0
45.074377,7.525228,3,114.86,1061.0
45.078274,7.525127,3,117.49,861.0
45.082171,7.525027,3,117.6,505.0
45.086067,7.524927,3,118.57,512.0
45.089964,7.524827,3,117.73,707.0
45.09386,7.524726,3,118.33,704.0
45.097757,7.524626,3,118.35,594.0
45.101654,7.524525,3,118.34,563.0
45.10555,7.524425,3,118.94,396.0
45.113343,7.524224,3,119.34,162.0
44.928314,7.533723,3,119.38,275.0
44.932211,7.533624,3,119.35,281.0
44.936107,7.533525,3,119.33,182.0
44.940004,7.533425,3,119.34,177.0
44.998454,7.531935,3,117.01,553.0
45.002351,7.531835,3,117.12,766.0
45.006248,7.531736,3,116.79,760.0
45.010144,7.531636,3,117.39,740.0
45.014041,7.531537,3,117.48,708.0
45.025731,7.531238,3,118.55,113.0
45.029628,7.531138,3,118.5,120.0
45.060801,7.53034,3,118.02,304.0
45.064697,7.53024,3,115.77,510.0
45.068594,7.53014,3,115.24,542.0
45.07249,7.53004,3,115.25,731.0
45.076387,7.52994,3,114.88,728.0
45.088077,7.52964,3,117.86,268.0
45.091973,7.52954,3,118.48,442.0
45.09587,7.52944,3,118.62,467.0
45.099767,7.52934,3,117.49,558.0
45.103663,7.52924,3,118.66,558.0
45.10756,7.52914,3,117.69,189.0
45.111456,7.52904,3,118.55,172.0
45.115353,7.52894,3,118.55,159.0
45.11925,7.52884,3,119.33,153.0
45.123146,7.52874,3,119.35,112.0
45.134836,7.528439,3,119.56,212.0
45.138732,7.528339,3,119.49,212.0
45.142629,7.528239,3,119.54,106.0
44.926426,7.538523,3,119.38,373.0
44.930323,7.538424,3,119.36,517.0
44.93422,7.538325,3,119.32,464.0
44.938117,7.538226,3,119.33,359.0
44.942013,7.538127,3,119.35,345.0
44.996567,7.536741,3,117.57,153.0
45.000464,7.536641,3,117.17,991.0
45.00436,7.536542,3,117.08,991.0
