lat,lon,kind
45.082301,7.6322551,pharmacy
45.0830704,7.6470021,pharmacy
45.0790836,7.6623909,pharmacy
45.0799442,7.6504479,pharmacy
45.0699952,7.6097274,pharmacy
45.0643913,7.6211973,pharmacy
45.0738929,7.6087233,pharmacy
45.064465,7.6397715,pharmacy
45.060815,7.6434304,pharmacy
45.062767,7.650387,pharmacy
45.0572283,7.6491017,pharmacy
45.0645434,7.6463411,pharmacy
45.0702244,7.6413483,supermarket
45.0746801,7.6279013,pharmacy
45.0733419,7.6500075,pharmacy
45.0213803,7.6240904,pharmacy
45.0206474,7.6085149,doctors
45.0208731,7.6114812,pharmacy
45.0144537,7.6265493,pharmacy
45.041258,7.6584749,pharmacy
45.037173,7.6460218,pharmacy
45.0381999,7.6533259,supermarket
45.045339,7.661083,pharmacy
45.0480518,7.663232,pharmacy
45.0321815,7.6528905,pharmacy
45.0537353,7.6910765,pharmacy
45.036252,7.68105,pharmacy
45.0571429,7.693764,pharmacy
45.0670093,7.7097767,pharmacy
45.079581,7.731788,pharmacy
45.069994,7.7254265,pharmacy
45.05867,7.658927,pharmacy
45.0581314,7.6582037,supermarket
45.0627103,7.6685801,clinic
45.058428,7.662757,pharmacy
45.061999,7.675359,pharmacy
45.058642,7.672761,pharmacy
45.057244,7.673273,pharmacy
45.0671553,7.6636262,supermarket
45.0528492,7.6637851,pharmacy
45.0538525,7.6696181,supermarket
45.0217012,7.6630185,pharmacy
45.023322,7.6659189,pharmacy
45.0362558,7.6686386,pharmacy
45.030478,7.668902,pharmacy
45.0498388,7.6781654,supermarket
45.0427436,7.6747725,clinic
45.037133,7.672196,pharmacy
45.0445078,7.6774446,pharmacy
45.046439,7.6776313,school
45.0465376,7.6771244,pharmacy
45.060239,7.678863,pharmacy
45.0525939,7.6791789,pharmacy
45.0702401,7.6976433,pharmacy
45.0671868,7.6954166,university
45.0655931,7.695272,pharmacy
45.0676621,7.6883319,pharmacy
45.0696167,7.6876742,pharmacy
45.0688613,7.6888747,pharmacy
45.061473,7.687871,pharmacy
45.065468,7.684037,pharmacy
45.065033,7.693959,pharmacy
45.071999,7.682509,pharmacy
45.0768693,7.6719551,school
45.0760515,7.6724725,pharmacy
45.0754063,7.6719691,pharmacy
45.0797281,7.6737995,school
45.0698573,7.6786992,pharmacy
45.0690878,7.6700245,school
45.068206,7.667382,pharmacy
45.0365699,7.6263419,pharmacy
45.0359633,7.6403228,pharmacy
45.0107241,7.5492427,school
45.0828202,7.5784086,university
45.0186563,7.61156,supermarket
45.0643189,7.6288064,pharmacy
45.0646733,7.6351045,pharmacy
45.1905576,7.8857237,supermarket
45.190616,7.8882406,pharmacy
45.0641574,7.5784452,pharmacy
44.9373093,7.5472506,supermarket
45.0105651,7.6655461,supermarket
45.0024367,7.6650191,pharmacy
44.9311121,7.541832,school
44.9338859,7.5416946,pharmacy
44.9332935,7.5394888,pharmacy
45.1615307,7.8914176,pharmacy
45.0490662,7.7133221,school
45.0479369,7.4920932,supermarket
44.9940952,7.806559,supermarket
45.1126718,7.7794796,pharmacy
45.1072133,7.7581611,clinic
45.0814143,7.693534,supermarket
44.9652254,7.8413661,pharmacy
45.0214627,7.6112009,marketplace
45.0196431,7.6146854,school
45.0663612,7.6843738,pharmacy
45.0701698,7.6811817,pharmacy
45.0677858,7.6872593,supermarket
45.0658928,7.6795934,supermarket
45.0739415,7.67753,pharmacy
45.0141771,7.7906101,school
44.9309459,7.5409433,supermarket
45.0697075,7.6746033,school
45.0174282,7.6167035,university
45.0168243,7.6157086,university
45.0112716,7.8229377,pharmacy
45.0691579,7.6827322,supermarket
45.0945208,7.6878407,pharmacy
45.092075,7.6896311,supermarket
45.0149289,7.8315518,supermarket
45.0154777,7.8294251,pharmacy
44.9805506,7.7516762,supermarket
45.1913462,7.6437498,pharmacy
45.1259749,7.7090651,marketplace
45.0612589,7.690824,pharmacy
45.0594447,7.6713459,supermarket
45.0621355,7.6792228,pharmacy
45.1615418,7.8914757,supermarket
45.0778299,7.5150889,supermarket
45.0605892,7.6841983,supermarket
45.0910099,7.698943,supermarket
44.9316064,7.6145422,marketplace
45.0666169,7.5244409,pharmacy
45.0632286,7.6801139,pharmacy
44.9998814,7.6964412,pharmacy
45.0742101,7.53598,school
45.0522337,7.5369,school
45.0069515,7.6222563,supermarket
44.9993052,7.6458643,pharmacy
44.9849731,7.7338374,pharmacy
45.2419626,7.6071954,supermarket
45.2399528,7.6066979,pharmacy
45.0579775,7.5866616,supermarket
45.2182651,7.6334239,pharmacy
45.2345587,7.6524911,supermarket
44.9853062,7.450772,clinic
45.0953511,7.6586057,supermarket
45.0372428,7.6266283,supermarket
45.0586485,7.5690946,supermarket
45.147356,7.7070335,marketplace
45.0562638,7.660574,pharmacy
45.0873208,7.6884919,supermarket
45.0751786,7.6593146,supermarket
45.0191858,7.6120714,supermarket
45.075112,7.6222315,pharmacy
45.071936,7.6618424,supermarket
44.9558234,7.7912671,supermarket
45.0776121,7.6052572,pharmacy
45.0781344,7.665669,supermarket
45.1142709,7.7761163,marketplace
45.1178741,7.7135693,pharmacy
45.0761362,7.4000817,pharmacy
45.0529937,7.6775743,school
44.9847748,7.4595129,supermarket
45.0227416,7.6442188,doctors
44.9900804,7.475179,pharmacy
45.0430351,7.6426138,doctors
45.232672,7.5947217,school
45.1919416,7.6432177,supermarket
45.0832424,7.6856272,supermarket
45.0543756,7.6866283,university
45.0184755,7.7358777,pharmacy
45.1921281,7.6432768,doctors
44.9836663,7.6212877,supermarket
45.0733803,7.6635371,supermarket
45.0772073,7.6728492,supermarket
44.999258,7.5524938,clinic
45.0437278,7.7698897,doctors
45.0146572,7.6326524,doctors
45.0722753,7.6962239,supermarket
45.070982,7.7262925,school
45.0668771,7.6681906,supermarket
45.0986466,7.6713163,pharmacy
45.0364998,7.6573392,supermarket
45.036181,7.6582512,supermarket
45.0362538,7.6578914,pharmacy
44.9092,7.6709455,supermarket
45.0636151,7.6672541,clinic
44.9891147,7.4775643,supermarket
45.0682488,7.6836386,pharmacy
45.0681729,7.6904749,university
45.0675478,7.6916466,university
44.9951436,7.6365584,marketplace
45.000063,7.6460446,marketplace
45.0931009,7.7029421,doctors
45.0215429,7.4728501,pharmacy
44.9812239,7.5262288,pharmacy
45.1726193,7.6416882,pharmacy
44.9887796,7.4601502,pharmacy
45.2046303,7.7796165,pharmacy
45.0536839,7.6853813,university
45.0538745,7.6857546,university
45.0542201,7.685346,university
45.0535648,7.6851449,university
45.0538418,7.6859033,university
44.9952921,7.6371251,pharmacy
45.0019893,7.6560984,pharmacy
45.0990976,7.7624819,clinic
45.0992169,7.7624604,pharmacy
45.0777359,7.5156559,pharmacy
45.0699064,7.6715847,clinic
45.0914123,7.7049178,doctors
45.0922377,7.7512783,supermarket
45.0965786,7.7565139,pharmacy
45.0675334,7.5623705,pharmacy
45.0797875,7.646011,pharmacy
45.0191312,7.8113239,supermarket
45.0424544,7.6416832,doctors
45.0971843,7.6484612,doctors
45.0990304,7.6573916,school
45.1001046,7.6561537,pharmacy
45.1048757,7.6567586,pharmacy
45.0987189,7.639001,school
45.1042737,7.6472716,school
45.0954367,7.6781069,school
45.1090026,7.6428446,clinic
45.0542601,7.6539884,doctors
45.0961059,7.6964681,pharmacy
45.0666125,7.6928777,pharmacy
45.0630299,7.6991263,pharmacy
45.0749613,7.7258793,pharmacy
45.0679991,7.7137004,pharmacy
45.0685635,7.7211413,pharmacy
45.0479965,7.6734549,pharmacy
45.0710339,7.6760091,pharmacy
45.043589,7.671474,pharmacy
45.0437123,7.6487637,pharmacy
45.0374322,7.6560435,pharmacy
45.075682,7.6525793,pharmacy
45.0825312,7.6668484,pharmacy
45.079399,7.654081,pharmacy
45.084332,7.661245,pharmacy
45.1024938,7.6370248,pharmacy
45.101386,7.74379,pharmacy
45.0743788,7.6206246,pharmacy
45.0718942,7.6735774,pharmacy
45.0699397,7.6140078,pharmacy
45.1186114,7.6557124,pharmacy
45.090182,7.693291,pharmacy
45.0278133,7.6442392,pharmacy
45.0679614,7.6907991,pharmacy
45.0170735,7.6516007,pharmacy
45.0145207,7.6550277,pharmacy
45.0771155,7.66059,pharmacy
45.2351484,7.6036166,pharmacy
45.2218421,7.5997542,pharmacy
45.2271585,7.6011123,pharmacy
45.2313969,7.6130268,pharmacy
45.2373906,7.5956659,pharmacy
45.2326783,7.5929101,pharmacy
45.233891,7.6045866,pharmacy
45.1415721,7.535821,pharmacy
45.2361431,7.6002302,pharmacy
45.2278014,7.6452222,pharmacy
45.1799366,7.6453239,pharmacy
45.1819846,7.714814,pharmacy
45.1865747,7.718075,pharmacy
45.1806269,7.7186019,pharmacy
45.1835581,7.7163443,pharmacy
45.1683404,7.6535942,pharmacy
45.1766161,7.6477742,pharmacy
45.1547787,7.6552029,pharmacy
45.147325,7.7082365,pharmacy
45.2231708,7.7838916,pharmacy
45.1944781,7.7741655,pharmacy
45.2216664,7.7855643,pharmacy
45.1994815,7.7745467,pharmacy
45.1305926,7.7106401,pharmacy
45.1314725,7.6319227,pharmacy
45.1219752,7.7411916,pharmacy
45.1395543,7.7618795,pharmacy
45.1397483,7.7552655,pharmacy
45.1353708,7.7611625,supermarket
45.1353628,7.7612556,pharmacy
45.0991438,7.6487669,pharmacy
45.1168378,7.7041892,pharmacy
45.0964497,7.6754152,pharmacy
45.1000223,7.6455174,pharmacy
45.1012729,7.7049427,pharmacy
45.0924101,7.6800434,pharmacy
45.0982673,7.6371227,pharmacy
45.0784744,7.664115,pharmacy
45.0783399,7.6676458,pharmacy
45.0814703,7.6615869,pharmacy
45.081432,7.6635867,pharmacy
45.0809958,7.6718683,pharmacy
45.0775909,7.6817772,pharmacy
45.1290265,7.6263042,pharmacy
45.1178113,7.623319,pharmacy
45.115336,7.6146682,pharmacy
45.0750647,7.6768844,pharmacy
45.0768945,7.6802018,pharmacy
45.0773736,7.6253276,pharmacy
45.0665436,7.6524213,pharmacy
45.0710191,7.6470265,pharmacy
45.0477969,7.6297234,pharmacy
45.0710902,7.6829862,pharmacy
45.066251,7.6709796,pharmacy
45.0575642,7.6940947,pharmacy
45.0631056,7.7001518,pharmacy
45.1051033,7.550859,pharmacy
45.0947773,7.5695486,pharmacy
45.1129301,7.6469027,pharmacy
45.0925716,7.5718376,pharmacy
45.0791626,7.6338289,pharmacy
45.069607,7.6187232,pharmacy
45.0803704,7.6248032,pharmacy
45.0944406,7.6875149,pharmacy
45.0877654,7.6687582,pharmacy
45.0724401,7.6841501,pharmacy
45.1263585,7.6457232,pharmacy
45.0385617,7.6820848,pharmacy
45.0321434,7.6667273,pharmacy
45.0187221,7.6624653,pharmacy
45.0394146,7.6321452,pharmacy
45.044986,7.6439993,pharmacy
45.0408998,7.6220823,pharmacy
45.0445975,7.642215,pharmacy
45.0411956,7.6208977,pharmacy
45.0688032,7.6394127,pharmacy
45.0690237,7.6357436,pharmacy
45.0660639,7.6304593,pharmacy
45.0649939,7.6509051,pharmacy
45.065256,7.6521187,pharmacy
45.0825474,7.4012131,pharmacy
45.0512325,7.4278339,pharmacy
45.1049295,7.4304376,pharmacy
45.0806484,7.4011195,pharmacy
45.0663392,7.4382965,pharmacy
45.0924517,7.5234258,pharmacy
45.1079797,7.49229,pharmacy
45.0189914,7.4820674,pharmacy
44.9856332,7.4605233,pharmacy
44.9891039,7.4778037,pharmacy
44.9899429,7.4668821,pharmacy
44.9530162,7.5104405,pharmacy
44.9326866,7.6114693,pharmacy
44.9475052,7.6305715,pharmacy
44.9599344,7.600542,pharmacy
44.9562921,7.5122124,pharmacy
44.9607932,7.6046977,pharmacy
44.947475,7.6341514,pharmacy
44.9493333,7.6304325,pharmacy
44.9762739,7.6256325,pharmacy
44.9836185,7.6332042,pharmacy
44.998508,7.5130025,pharmacy
45.0076815,7.5459799,pharmacy
45.0064355,7.5330607,pharmacy
45.0029651,7.5361933,pharmacy
45.0075593,7.5370489,pharmacy
45.0240495,7.5927859,pharmacy
45.0217629,7.5821608,pharmacy
45.0125093,7.5093154,pharmacy
45.0329355,7.5231117,pharmacy
45.0301918,7.5256436,pharmacy
45.0757168,7.5553639,pharmacy
45.0656131,7.6727487,pharmacy
45.0693425,7.5400723,pharmacy
45.0677976,7.5236512,pharmacy
45.0501195,7.5369521,pharmacy
45.0659262,7.6506625,pharmacy
45.073991,7.5222653,pharmacy
45.0822931,7.4994534,pharmacy
45.0836552,7.5633954,pharmacy
45.0773565,7.593286,pharmacy
45.0746633,7.5654192,pharmacy
45.0680031,7.5144776,pharmacy
45.0765646,7.5687444,pharmacy
45.0768419,7.5750997,pharmacy
45.0724954,7.5751201,pharmacy
45.0750685,7.574234,pharmacy
45.0732908,7.5985103,pharmacy
45.0570568,7.5815207,pharmacy
45.0748867,7.5993888,pharmacy
45.0587497,7.569047,pharmacy
45.069936,7.5800821,pharmacy
45.0701197,7.5852544,pharmacy
45.0658132,7.6113984,pharmacy
45.0446614,7.6167434,pharmacy
45.0555714,7.6235947,pharmacy
45.0687056,7.6038633,pharmacy
45.0919854,7.7490928,pharmacy
45.1018021,7.7649964,pharmacy
45.1039026,7.7604622,pharmacy
45.0067755,7.6226905,pharmacy
