lat,lon,kind
48.8534793,2.3370935,supermarket
48.8039757,1.964122,pharmacy
48.8938852,2.1959093,supermarket
48.8447404,2.3092568,supermarket
48.8407096,2.0783495,pharmacy
48.8375402,2.4876251,pharmacy
48.7814184,2.3159889,pharmacy
48.8710933,2.0971928,pharmacy
48.8809801,2.2850743,pharmacy
48.8476323,2.5041808,school
48.7786699,2.0414309,pharmacy
48.9649453,2.530472,pharmacy
48.8427304,2.5029063,pharmacy
48.8431577,2.5031382,pharmacy
48.5191453,2.2957848,pharmacy
48.709839,2.4434096,school
48.883307,2.299164,pharmacy
49.0012666,2.2011466,school
48.994275,2.1979307,pharmacy
48.9950345,2.1982418,supermarket
48.9887588,2.1662455,school
48.9915879,2.1664097,supermarket
48.8370966,2.4955796,pharmacy
48.9902623,2.1632184,pharmacy
48.8413374,2.5054398,supermarket
48.8417143,2.5054934,pharmacy
48.8391079,2.5056532,school
48.549605,2.6371761,school
48.8382743,2.1646851,supermarket
48.844952,2.1869709,pharmacy
48.8089631,2.3907072,college
48.873871,2.3754889,supermarket
48.8735594,2.3798822,pharmacy
48.8722964,2.376306,supermarket
48.8727703,2.3788139,supermarket
48.5376227,2.6523616,college
48.7014999,2.1044473,pharmacy
48.7010721,2.1049662,supermarket
48.5393605,2.6401145,pharmacy
48.5433879,2.6345875,pharmacy
48.7222771,2.4525995,hospital
48.8348484,2.5069016,supermarket
48.8348078,2.5074808,pharmacy
48.8344574,2.508722,school
48.8341281,2.5153026,pharmacy
48.8348693,2.5155312,school
48.9682303,2.2802864,school
48.8849482,2.4002754,supermarket
48.9910129,2.2904602,supermarket
48.9915908,2.2917569,pharmacy
48.9142691,2.2745382,supermarket
48.9165493,2.2905623,supermarket
48.8812587,2.3001745,pharmacy
48.8336135,2.5084769,school
48.8600139,2.3442832,pharmacy
48.8844473,2.296777,pharmacy
48.8616909,2.351843,pharmacy
48.8513862,2.3002551,pharmacy
48.8641153,2.3464533,pharmacy
48.8639497,2.3401609,pharmacy
48.8664904,2.337698,pharmacy
48.8669671,2.3362355,pharmacy
48.8647572,2.3326227,pharmacy
48.8663061,2.3318256,supermarket
48.8667074,2.3326398,school
49.0628977,2.2991151,pharmacy
48.8721807,2.3777353,pharmacy
48.8763168,2.3770933,school
48.8780321,2.3688836,doctors
48.8653347,2.3440548,school
48.8654241,2.3442543,school
48.6727832,2.3760505,supermarket
48.8644149,2.3508382,pharmacy
48.7924208,2.5136105,pharmacy
49.1302348,2.3707314,pharmacy
49.1264111,2.3681794,school
49.1264596,2.3687486,school
48.9556142,2.4769116,supermarket
