lat,lon,hour,travel_time_min,population
45.580276,9.042076,8,12.46,132.0
45.591969,9.042085,8,3.55,612.0
45.595866,9.042088,8,6.22,639.0
45.599764,9.04209,8,9.35,540.0
45.603661,9.042093,8,8.36,494.0
45.607559,9.042096,8,6.28,371.0
45.615354,9.042102,8,1.45,108.0
45.619251,9.042105,8,6.96,956.0
45.623149,9.042108,8,1.81,960.0
45.627046,9.042111,8,2.48,961.0
45.630944,9.042114,8,1.43,942.0
45.634841,9.042117,8,1.77,781.0
45.638739,9.04212,8,5.54,509.0
45.642636,9.042123,8,9.03,476.0
45.356161,9.046697,8,10.13,184.0
45.360058,9.0467,8,10.65,322.0
45.363956,9.046704,8,14.84,253.0
45.402933,9.046736,8,12.15,175.0
45.40683,9.046739,8,2.32,173.0
45.410728,9.046742,8,11.61,283.0
45.414626,9.046745,8,3.61,326.0
45.418523,9.046749,8,14.22,257.0
45.422421,9.046752,8,12.57,128.0
45.426319,9.046755,8,4.67,128.0
45.430216,9.046758,8,8.21,118.0
45.476988,9.046797,8,10.88,153.0
45.480886,9.0468,8,10.18,203.0
45.484783,9.046803,8,8.21,472.0
45.488681,9.046807,8,6.29,472.0
45.492579,9.04681,8,5.5,519.0
45.496476,9.046813,8,2.51,524.0
45.500374,9.046816,8,9.64,233.0
45.515964,9.046829,8,11.35,142.0
45.519862,9.046832,8,6.47,579.0
45.523759,9.046836,8,1.72,596.0
45.527657,9.046839,8,1.18,991.0
45.531555,9.046842,8,3.66,1188.0
45.535452,9.046845,8,7.76,908.0
45.53935,9.046849,8,11.72,208.0
45.543247,9.046852,8,7.72,209.0
45.547145,9.046855,8,6.47,412.0
45.551042,9.046858,8,3.79,412.0
45.55494,9.046862,8,11.56,109.0
45.590018,9.046891,8,5.54,388.0
45.593916,9.046894,8,4.86,771.0
45.597813,9.046897,8,8.8,750.0
45.601711,9.0469,8,9.35,575.0
45.605608,9.046904,8,12.88,575.0
45.609506,9.046907,8,10.52,154.0
45.617301,9.046913,8,5.39,559.0
45.621198,9.046917,8,5.43,993.0
45.625096,9.04692,8,2.93,980.0
45.628993,9.046923,8,1.26,913.0
45.632891,9.046926,8,5.77,913.0
45.636788,9.04693,8,2.58,545.0
45.640686,9.046933,8,2.83,513.0
45.644583,9.046936,8,8.0,204.0
45.358107,9.051487,8,3.13,354.0
45.362005,9.05149,8,10.75,354.0
45.40488,9.051529,8,10.83,169.0
45.408777,9.051533,8,4.73,191.0
45.416573,9.05154,8,2.15,326.0
45.42047,9.051543,8,11.59,148.0
45.424368,9.051547,8,4.9,128.0
45.428266,9.05155,8,1.23,123.0
45.432163,9.051554,8,7.3,118.0
45.475037,9.051593,8,8.54,153.0
45.478935,9.051597,8,4.52,153.0
45.482832,9.0516,8,4.4,384.0
45.48673,9.051604,8,2.69,472.0
45.490628,9.051607,8,3.31,490.0
45.494525,9.051611,8,10.09,524.0
45.498423,9.051614,8,7.53,503.0
45.517911,9.051632,8,11.01,331.0
45.521808,9.051636,8,4.92,595.0
45.525706,9.051639,8,3.74,649.0
45.529604,9.051643,8,6.08,1183.0
45.533501,9.051647,8,0.93,1181.0
45.537399,9.05165,8,5.83,355.0
45.541296,9.051654,8,16.22,209.0
45.545194,9.051657,8,13.47,309.0
45.549092,9.051661,8,1.91,406.0
45.552989,9.051664,8,8.84,344.0
45.58417,9.051693,8,10.5,128.0
45.588067,9.051697,8,7.85,132.0
45.591965,9.0517,8,7.87,753.0
45.595862,9.051704,8,5.51,783.0
45.59976,9.051707,8,7.39,596.0
45.603657,9.051711,8,13.86,501.0
45.611452,9.051718,8,3.01,108.0
45.61535,9.051722,8,4.34,112.0
45.619247,9.051725,8,7.57,768.0
45.623145,9.051729,8,3.55,754.0
45.627042,9.051732,8,3.96,713.0
45.63094,9.051736,8,8.36,689.0
45.634837,9.05174,8,8.36,571.0
45.638735,9.051743,8,4.86,373.0
45.642632,9.051747,8,8.09,348.0
45.356156,9.056273,8,3.78,160.0
45.363952,9.05628,8,14.11,225.0
