lat,lon
45.4656769,9.1706495
45.4675253,9.1738859
45.463758,9.186363
45.4653767,9.2085752
45.4861051,9.2188668
45.5206485,9.0782377
45.5200621,9.0791528
45.4181628,9.3098432
45.396146,9.2648276
45.5914506,9.2318601
45.520432,9.0781026
45.5198544,9.0796985
45.52034,9.0782751
45.5712425,9.5216447
45.6899294,9.2627112
45.4440859,9.1552036
45.4818842,9.1690811
45.4813143,9.1684831
45.4453099,9.27192
45.4467239,9.2719559
45.4819573,9.2095838
45.4533658,9.1809985
45.4811783,9.1723245
45.5466951,9.3347701
45.5363988,9.3410719
45.5350629,9.3419556
45.6346957,9.2243713
45.478179,9.1553765
45.4781187,9.1543249
45.4784158,9.1542658
45.4782636,9.1542741
45.4785523,9.1578891
45.4827969,9.1713229
45.4960046,9.1416607
45.4264352,9.2009398
45.4549354,9.1999343
45.4550539,9.1996982
45.4378712,9.2200003
45.4509567,9.2036856
45.4670279,9.1547443
45.4686139,9.190449
45.3696649,9.1731426
45.4452566,9.1612084
45.4437179,9.1816656
45.4488631,9.1995304
45.4488326,9.1990399
45.4489994,9.1999266
45.4505929,9.1992724
45.5981169,9.0570706
45.5255985,9.3274838
45.5255762,9.3317999
45.5251934,9.3323822
45.3986944,9.1484051
45.4912404,9.2191599
45.4912458,9.2190602
45.4441579,9.1527357
45.4963121,9.1552209
45.4505008,9.2219715
45.4516608,9.2164912
45.4427907,9.1153799
45.4624092,9.2128584
45.4659757,9.2105595
45.4721978,9.1837616
45.4896527,9.1875067
45.4897949,9.1878614
45.6845537,9.1898825
45.4887737,9.1887831
45.4874951,9.1892789
45.4878228,9.1894992
45.3737181,9.1686088
45.456162,9.2383724
45.4621268,9.1911012
45.4760797,9.2033751
45.5970578,9.1746352
45.4707815,9.140613
45.4723659,9.1430496
45.4733529,9.1417105
45.4748359,9.1392583
45.4711536,9.1412025
45.5284191,9.3580726
45.4709845,9.1559862
45.600723,9.1765411
45.4205077,9.2763108
45.5306728,9.1545495
45.5454863,9.4478148
45.4946072,9.1759465
45.5181328,9.3530625
45.4773178,9.1850954
45.3591752,9.1578331
45.4387126,9.2951071
45.4622938,9.1873498
45.4269549,9.2505194
45.5967576,9.0171924
45.4679391,9.1513966
45.4681362,9.1513923
45.4681968,9.1513015
45.4682751,9.1511964
45.4685094,9.1509018
45.4674405,9.1527733
45.4687334,9.1506043
45.5000299,9.1683757
45.4988229,9.1718788
45.5982236,9.0180124
45.5831864,9.1712888
45.4623694,9.188363
45.561101,8.9407082
45.475467,8.9979683
45.4520416,9.1829394
45.6051206,9.1395058
45.6268019,9.1409378
45.494953,9.1466583
45.4915565,9.153056
45.5839775,9.4168149
45.497835,9.2254918
45.4791928,9.1838195
45.4628716,9.2169766
45.4626132,9.2045743
45.4705904,9.2070275
45.4665427,9.1829449
45.5261109,9.3285888
45.5257784,9.329163
45.5025081,9.1819523
45.5009577,9.1493186
45.477672,9.193019
45.5654432,9.4856563
45.4813431,9.1743873
45.4505565,9.1697573
45.551,9.2179222
45.4578459,9.1766324
45.6283616,9.1453902
45.4657923,9.1654907
45.6295983,9.1477818
45.453445,9.1510414
45.4533509,9.1516931
45.4595869,9.1569744
45.4625511,9.1546604
45.4603893,9.1545477
45.457999,9.1544408
45.477678,9.2057317
45.4487805,9.1616019
45.4481247,9.162591
45.4483147,9.1624636
45.4473231,9.1747092
45.4476928,9.175314
45.4564313,9.170958
45.4540397,9.1739632
45.4545292,9.1554241
45.4512953,9.154547
45.4775949,9.1856958
45.4610525,9.228
45.5444882,9.0011373
45.4556625,9.0642525
45.4334645,9.2386506
45.5067143,9.1584748
45.482907,9.1637782
45.4813882,9.1669127
45.474676,9.206154
45.4665228,9.2151157
45.5575177,8.943997
45.5574495,8.9518483
45.558437,8.951451
45.5577694,8.9486561
45.5601744,8.9454146
45.4610738,9.2097855
45.487057,9.0118321
45.4876794,9.0116845
45.4901663,9.1549516
45.5807209,9.1928735
45.6403169,9.1393033
45.5750092,9.3090048
45.4620195,9.2180467
45.4743019,9.2855485
45.4730304,9.0627667
45.4685268,9.0714399
45.4713007,9.3104084
45.4756784,9.3035072
45.4764851,9.313058
45.455504,9.2025733
45.4619849,9.2192264
45.458563,9.1378576
45.5990566,9.2643883
45.4269138,9.2656826
45.5253275,8.9920869
45.5256019,8.9925671
45.4659662,9.1598967
45.4648337,9.1632146
45.4654827,9.1648051
45.4791005,9.1737395
45.4640192,9.2280786
45.4565826,9.1674636
45.4554908,9.1640419
45.4554206,9.1638253
45.4479684,9.2213265
45.4449358,9.1776294
45.4565652,9.1673846
45.6559394,9.1774181
45.4561364,9.1651397
45.5489581,8.9923064
45.5147752,9.330695
45.5148688,9.3318061
45.4699239,9.1535023
45.4696361,9.1538563
45.4688743,9.1528049
45.4687483,9.1526145
45.4686768,9.1524884
45.4684849,9.1522095
45.468705,9.1525555
45.471092,9.152188
45.4702794,9.1509569
45.469196,9.149943
45.4707139,9.1528076
45.4692693,9.154712
45.6581096,9.1270044
45.6578232,9.1281513
45.4766305,9.2166827
45.6404833,9.1896657
45.4975179,9.1833817
45.4974644,9.1825166
45.502297,9.180207
45.5028987,9.1797864
45.461656,9.1927504
45.4818214,9.2032726
45.5420769,8.9929747
45.5828127,8.9473165
45.4666967,9.2095061
45.4775416,9.1793585
45.4527008,9.1849929
45.4624688,9.1728573
45.4828093,9.1981252
45.4898307,9.2129239
45.4538348,9.2202182
45.4576441,9.2215166
45.4510942,9.1819458
45.4763855,9.2168259
45.4676774,9.2084793
45.4962197,9.1135454
45.4400106,9.2948538
45.4401047,9.2948324
45.4735012,9.2062415
45.4525859,9.155096
45.4444609,9.1300735
45.4494268,9.1442482
45.4670297,9.210384
45.4443918,9.1552607
45.4655621,9.2070234
45.631797,9.1308137
45.4626692,9.1729084
45.4614062,9.1912463
45.4616263,9.1889933
45.6577868,9.2549283
45.6316191,9.110896
45.6718453,9.2029748
45.6701078,9.2026845
45.6682853,9.2049374
45.6718392,9.2008174
45.4569653,9.1694511
45.6398441,9.1813725
45.4650031,9.1754848
45.6188187,9.1996867
45.6164453,9.0644313
45.4814626,9.2425409
45.495215,9.141187
45.4514607,9.1777236
45.6285853,9.0403345
45.6473,9.4062862
45.611623,9.2350694
45.4952103,9.3769481
45.4924431,9.3743396
45.49589,9.3734331
45.4882266,9.1898747
45.4749854,9.1422209
45.64417,9.2855233
45.4910345,9.2645202
45.6089114,9.3046141
45.552195,9.2225682
45.6575153,9.176569
45.5164351,9.2460063
45.6134967,8.9839585
45.5277234,9.5106277
45.5277995,9.5101315
45.4627906,9.2119283
45.480669,9.1686722
45.4785435,9.188245
45.4559387,9.1765967
45.4660552,9.2108805
45.4967722,9.1907827
45.5319045,9.1347532
45.632869,9.228924
45.6315444,9.2282268
45.6503839,9.2299734
45.4343887,9.2678412
45.4582919,9.2128212
45.4724517,9.2101865
45.4846955,9.2166944
45.4592151,9.1818666
45.4801535,9.1831304
45.4719338,9.2070439
45.4698632,9.2241484
45.4555761,9.1964937
45.5547729,9.2509259
45.4727311,9.1868571
45.6637829,9.1543895
45.462951,9.2353369
45.4831363,9.1476309
45.4764506,9.2162311
45.4948599,9.137941
45.4637723,9.0869469
45.456917,9.2167686
45.5540823,8.9527443
45.4998307,9.1487649
45.519543,9.2429561
45.6549095,9.1793714
45.4886551,9.2239222
45.4746318,9.1478428
45.4738767,9.1482921
45.659609,9.290189
45.4500661,9.2119721
45.4494101,9.2024544
45.6498178,9.2026947
45.5280996,9.1093677
45.5321266,9.1373552
45.4763377,9.1507745
45.4746168,9.1510829
45.4747522,9.1508201
45.5318153,9.1398686
45.531791,9.1392923
45.4673297,9.1456841
45.4904682,9.2217061
45.5359742,9.3708956
45.4840919,9.1570668
45.4842071,9.1571005
45.4968895,9.1689791
45.5411273,9.1271073
45.4673573,9.1826606
45.5156354,9.1574335
45.5816437,8.9494356
45.4441588,9.2609466
45.5555577,9.4319477
45.6761663,9.1684156
45.4831296,9.181502
45.6055944,9.2464426
45.5557056,9.0745181
45.4907916,9.1504607
45.5449106,9.0781698
45.5474527,9.0785156
45.4536348,9.1705042
45.4679572,9.1460618
45.5452948,9.0779037
45.5449182,9.07784
45.4823305,9.1720171
45.5518331,8.9808035
45.5538242,8.9706044
45.525625,9.105452
45.5219404,9.1712825
45.52028,9.1907835
45.4407635,9.1756974
45.4383036,9.1750849
45.4854417,9.235314
45.4858078,9.2357087
45.471841,9.2234431
45.4875524,9.1901707
45.488567,9.1902301
45.5444351,9.1265484
45.4365589,9.1750297
45.4362992,9.1749761
45.6020523,8.9653136
45.4449415,9.1879844
45.59415,8.9502189
45.5956086,8.9532244
45.4893897,9.1635513
45.5586422,8.9725212
45.4672369,9.1581612
45.4664807,9.2110703
45.4825567,9.1993842
45.5218544,9.2157902
45.4176741,9.2607263
45.4522438,9.1825496
45.4523134,9.1817371
45.6621893,9.082328
45.6629795,9.0823655
45.4387507,9.14913
45.4387591,9.1491703
45.5673385,8.961936
45.5253243,9.1174144
45.6631887,9.0824844
45.5209859,9.21927
45.5130855,9.1700059
45.5812398,9.1531965
45.5811704,9.150283
45.5822803,9.1632421
45.4783693,9.2042763
45.5965617,9.2469089
45.4773663,9.2059861
45.6603254,9.160754
45.4733369,9.1445493
45.6143273,9.3715006
45.486037,9.2032572
45.4931405,9.220237
45.6934231,9.2636862
45.4567174,9.2418932
45.463463,9.2085754
45.5317078,9.1095301
45.4811485,9.2252561
45.4893512,9.2207835
45.488757,9.2199642
45.4873413,9.2180974
45.4875405,9.21836
45.4872562,9.2179839
45.4871637,9.2178583
45.4888166,9.2172931
45.4608691,9.210166
45.4654583,9.2070345
45.531403,9.1367118
45.5314064,9.1358151
45.5110043,9.2468078
45.5160061,9.2835213
45.4232763,9.0633923
45.6517327,9.2001201
45.4550305,9.1198913
45.4836356,9.1703354
45.4617005,9.1866055
45.4521804,9.1963487
45.5104196,9.2470023
45.5100759,9.2471095
45.4767995,9.1699898
45.5089846,9.2467837
45.5082608,9.2461967
45.506517,9.2372964
45.5068645,9.2369017
45.5072021,9.2443923
45.5043918,9.2387775
45.504197,9.2407575
45.504525,9.2412073
45.5048728,9.2413211
45.4425148,9.2399995
45.3883956,9.1480071
45.5036982,9.2453755
45.5033874,9.2449842
45.5023504,9.2425922
45.5034342,9.2092813
45.4638455,9.167263
45.4582434,9.1762156
45.4235381,9.2653982
45.4379065,9.2434455
45.4890178,9.2134185
45.5618894,9.4972006
45.6134712,9.3724575
45.5629357,9.0179995
45.6133794,9.3729581
45.4570142,9.2025948
45.4609951,9.1963117
45.4617559,9.1953699
45.46141,9.1954698
45.4629382,9.1933189
45.6287316,9.4425961
45.4956771,9.1832068
45.4963746,9.1834641
45.4965904,9.1835997
45.4964931,9.1835583
45.5009245,9.2361055
45.4718804,9.18486
45.5408393,8.9741954
45.4866184,9.2237718
45.5490445,9.0492159
45.5490839,9.0482895
45.5489317,9.0471802
45.499689,9.2370651
45.505801,9.2352953
45.513782,9.2983635
45.5138742,9.2987533
45.4747265,9.2198589
45.464755,9.2304517
45.4657424,9.1690134
45.4897549,9.2213236
45.4901888,9.2219006
45.6195049,9.2358043
45.4698519,9.2212596
45.4707873,9.2223253
45.471455,9.2220463
45.4743368,9.2226212
45.4735558,9.2214941
45.5508073,9.0811032
45.5464152,9.086518
45.5465644,9.0860125
45.5469537,9.0858436
45.5563494,9.0758634
45.4762096,8.9946605
45.4834475,9.1888055
45.4892008,9.187455
45.4959582,9.218695
45.4973907,9.2198411
45.4646288,9.2086217
45.464094,9.2076312
45.4634201,9.2083437
45.4633894,9.2081577
45.4538633,9.1996099
45.4775116,9.2155066
45.4776109,9.2157961
45.4778423,9.2153475
45.4786918,9.2168317
45.4882959,9.2171102
45.4900661,9.217665
45.4891735,9.2173541
45.4616602,9.2213049
45.4899793,9.2180911
45.4854453,9.2090045
45.5694039,9.0902217
45.5670955,9.0642425
45.490139,9.222162
45.4531151,9.1467822
45.5314774,9.140718
45.4810584,9.2453447
45.4672352,9.2064865
45.4800203,9.1717476
45.4743544,9.1826536
45.6534681,9.0670763
45.4675242,9.1545604
45.5141293,9.2820021
45.5053089,9.2324667
45.5053933,9.2289221
45.677312,9.1301225
45.5061778,9.2317897
45.4872904,9.204061
45.4872819,9.1955791
45.4892002,9.2056509
45.5003926,9.2353946
45.5002884,9.2347393
45.4912108,9.2377561
45.4913239,9.239577
45.4913738,9.2410525
45.5773401,9.1402855
45.4817049,9.2022592
45.49767,9.2348389
45.4975482,9.2348993
45.5918529,9.1974037
45.4823338,9.203185
45.4610153,9.2119344
45.50406,9.1638721
45.5071806,9.2037828
45.5019829,9.2119135
45.5489307,8.965359
45.5231822,9.1015245
45.4823564,9.1969784
45.5633663,9.0759379
45.4635248,9.1902324
45.5426096,9.0991844
45.5489467,9.0785353
45.454753,9.1607666
45.476731,9.2052991
45.4769151,9.2045957
45.4454063,9.0405949
45.4974227,9.2326001
45.4856355,9.2057114
45.4858066,9.2059041
45.4978015,9.2308718
45.5869171,9.0787744
45.4496596,9.2068717
45.4955494,9.1773303
45.5010712,9.2668315
45.5002211,9.2662435
45.4503853,9.1945932
45.5512663,9.090323
45.5522872,9.0897715
45.4732713,9.15185
45.4960293,9.2295982
45.5730287,9.110463
45.6235425,9.0268641
45.4688648,9.2158519
45.4691778,9.2157922
45.4439447,9.2088641
45.452699,9.2015634
45.4728264,9.1882561
45.4831454,9.2046199
45.5103864,9.229911
45.5728534,9.0779507
45.5754274,9.1072642
45.576169,9.1036578
45.4522082,9.1829858
45.5747709,9.0675702
45.4513751,9.1774437
45.4508857,9.1765027
45.5450324,8.9997179
45.4357821,9.1597036
45.4419509,9.155009
45.4397307,9.1579534
45.4410972,9.1516291
45.4456234,9.1550841
45.5851466,9.1458394
45.5851099,9.1438193
45.4443437,9.2163868
45.6018019,9.1250676
45.4771409,9.206152
45.4442225,9.1539391
45.4910124,9.2252479
45.4806803,9.1985681
45.4404388,9.2139833
45.45147,9.1818904
45.4476214,9.1775263
45.4476095,9.1777098
45.5067171,9.2231146
45.6029934,9.1205935
45.6023152,9.1225763
45.5031093,9.1613662
45.4954199,9.1722639
45.4519445,9.2085633
45.4524384,9.208975
45.452565,9.2083188
45.4654471,9.2149912
45.4516519,9.2074178
45.4519164,9.2077865
45.4955667,9.1278268
45.4977981,9.1130859
45.4927898,9.1114131
45.4280903,9.3148241
45.4242114,9.1681575
45.4471327,9.1536809
45.4472382,9.154203
45.4613373,9.1493571
45.5581101,9.0959068
45.5441999,9.2759134
45.4485809,9.2001839
45.4482722,9.1981982
45.4483128,9.1976359
45.447992,9.1977241
45.4481332,9.1976839
45.4781611,9.2046771
45.4227809,9.2825151
45.5033824,9.1633029
45.3634727,9.3239397
45.3633769,9.3242982
45.4227809,9.2933007
45.4236846,9.2944762
45.6445049,9.2867483
45.5626994,9.0666889
45.3743934,9.1674833
45.3745862,9.1671404
45.5095247,9.2235531
45.5096484,9.2235747
45.5090168,9.2229374
45.4482262,9.1769559
45.5682514,9.0731666
45.4923697,9.2311359
45.4661849,9.1930854
45.579356,9.0800518
45.6329462,9.418511
45.5564609,9.0246426
45.4530387,9.1741153
45.4530887,9.1706917
45.4530239,9.1716231
45.4529935,9.1721004
45.4529804,9.1723141
45.4528526,9.1740591
45.4528041,9.1747176
45.4527863,9.1749635
45.4527197,9.1758018
45.4519102,9.1705631
45.4482778,9.1795182
45.4524688,9.1702023
45.4511923,9.1690534
45.4549583,9.1666929
45.453516,9.1621286
45.4529923,9.1605486
45.4506761,9.1534272
45.4483988,9.1464541
45.4510695,9.1539695
45.4419786,9.1400906
45.4418389,9.1401824
45.4412549,9.1405419
45.4910128,9.2336666
45.4733359,9.2313922
45.4736275,9.2330662
45.5030683,9.1619194
45.4787964,9.202579
45.4722118,9.1955172
45.4469005,9.179637
45.4455651,9.1768509
45.4546713,9.1669261
45.4541201,9.154747
45.4527209,9.1555388
45.452498,9.1548156
45.3559202,9.3205079
45.3566772,9.3225529
45.5634862,9.1521453
45.4501568,9.1366121
45.448649,9.1315513
45.4467299,9.125966
45.4468643,9.1259126
45.447777,9.1302877
45.4502894,9.1380614
45.4528344,9.1459596
45.4544897,9.1509916
45.4503819,9.1512453
45.4525372,9.1499928
45.5413264,8.9515031
45.5433205,9.0809981
45.4444364,9.1672258
45.3563982,9.3231786
45.3570212,9.322595
45.445397,9.1639706
45.4471245,9.1668154
45.4543957,9.1734209
45.4570988,9.1512251
45.4544055,9.1528116
45.4819476,9.2031087
45.4799123,9.182336
45.4457302,9.0338338
45.4434311,9.1551232
45.4418581,9.154992
45.5580979,9.1154197
45.5032379,9.1626618
45.6697828,9.1556244
45.3573298,9.3232838
45.494276,9.2273036
45.6085218,9.2216845
45.461982,9.1854662
45.4661559,9.1867017
45.437821,9.1666673
45.4787997,9.1751858
45.4723461,9.209692
45.4723832,9.2099651
45.4873238,9.2102516
45.4872474,9.2101823
45.4492722,9.1776102
45.4499381,9.1777709
45.4500757,9.1777997
45.4502173,9.1778578
45.4464797,9.1769622
45.4450759,9.1766418
45.4424593,9.1760729
45.4422801,9.1770848
45.4422741,9.1760389
45.4419955,9.1759695
45.4510592,9.1722224
45.4417231,9.1751667
45.4267334,9.1695195
45.414153,9.1628938
45.4261098,9.1697812
45.4262774,9.1698601
45.4338073,9.1740431
45.4719138,9.1854047
45.4741741,9.1833883
45.4763142,9.1842774
45.4530339,9.1743295
45.4808905,9.2159799
45.4336222,9.2401247
45.4345089,9.2400051
45.4341931,9.2401211
45.4705863,9.2076728
45.4369358,9.1579176
45.4368976,9.1566545
45.6143603,9.1229927
45.6401925,9.1849531
45.5302962,9.0730669
45.4492457,9.1641372
45.5473434,9.3915308
45.4668898,9.1925271
45.4892442,9.2273663
45.4634355,9.2114827
45.4082939,9.1522673
45.4500553,9.170085
45.4437868,9.2159687
45.5849823,9.0242179
45.5761259,9.0269105
45.5404741,9.1023408
45.3886803,9.2579252
45.3919325,9.1778052
45.3924852,9.1767663
45.3921753,9.177691
45.5968552,9.0163393
45.5776896,9.0646757
45.4517287,8.9740016
45.4759974,9.1836751
45.5350815,9.3924171
45.4756057,9.1836421
45.4767876,9.1831668
45.6383313,9.0812317
45.3795148,9.0983754
45.3801536,9.0992695
45.5466607,9.0836861
45.4826192,9.1880518
45.4677844,9.1969353
45.5046399,9.2220769
45.504597,9.2220648
45.5044098,9.2220036
45.4903062,9.1824742
45.4610804,9.2119575
45.4781209,9.2047992
45.4338115,9.240267
45.4747163,9.2060237
45.48732,9.2008426
45.4537159,9.224692
45.4542888,9.2243424
45.4810164,9.1904045
45.4629132,9.1617153
45.4672696,9.1549634
45.5731691,9.3495449
45.6109002,9.3801148
45.5644396,9.3471183
45.45575,9.2236568
45.455294,9.2236583
45.4629162,9.1880292
45.5066738,9.2274427
45.5138284,9.0699072
45.4696358,9.2002077
45.5266609,9.1173237
45.4874329,9.2172977
45.4641885,9.1869608
45.5197087,9.1414335
45.5126122,9.1550192
45.4727786,9.206751
45.5448397,9.120344
45.5448285,9.1188809
45.5458366,9.1137934
45.5728989,9.1399885
45.4967368,9.2376866
45.4928651,9.236222
45.5387319,8.986238
45.6061757,9.3657294
45.6390918,9.0472824
45.4820451,9.1936038
45.603086,9.0176331
45.5729267,9.0685057
45.4906003,9.2028651
45.612223,9.0534746
45.6141111,9.0623807
45.4648359,9.1956733
45.6455166,9.1036694
45.6453096,9.1038064
45.6827294,9.1912356
45.4175587,9.0145721
45.417667,9.0125231
45.4168849,9.0138196
45.4052793,9.0120123
45.4551496,9.1970299
45.6303831,9.330777
45.4690723,9.1556094
45.464787,9.1592657
45.4827266,9.2063002
45.3493225,9.3220659
45.4700497,9.1940736
45.4631354,9.1897714
45.4885666,9.189126
45.3311822,9.1012875
45.5046718,9.2385247
45.6203937,9.3157671
45.4410717,9.2129906
45.4822093,9.2167512
45.4773951,9.2168536
45.465888,9.217031
45.4639174,9.21705
45.6561736,9.2128052
45.5556413,9.3859213
45.4274937,9.2045781
45.5710409,8.9585545
45.4725563,9.2084342
45.4425001,9.1214703
45.4944496,9.1863665
45.4436287,9.154925
45.4774356,9.206048
45.4468096,9.2127972
45.6318285,9.1579409
45.4475086,9.162978
45.4342957,9.2044232
45.4845426,9.1985305
45.4793347,9.1821022
45.4684933,9.2265383
45.4444336,9.1659636
45.4834069,9.1888334
45.4828994,9.1999789
45.6088181,9.2498342
45.360662,9.2162505
45.360883,9.2158211
45.3609823,9.2159192
45.3609722,9.2158602
45.3610022,9.2160606
45.3609945,9.215997
45.5176146,9.2103872
45.4884353,9.1527624
45.591759,9.1738096
45.4575567,9.1748192
45.4880168,9.2174355
45.5000237,9.1492757
45.4903395,9.222436
45.5516031,9.2986824
45.3609868,9.2047917
45.481862,9.2063055
45.4663555,9.1845042
45.4419803,9.1724043
45.5919559,9.1699197
45.6555243,9.1294227
45.4530382,9.2054593
45.4565254,9.1763985
45.4940174,9.2262206
45.4436284,9.2143718
45.4755984,9.2076299
45.5616892,9.2923371
45.4757222,9.2047407
45.5184873,9.1918617
45.61108,9.3699039
45.47088,9.2097832
45.4576994,9.1683805
45.4630415,9.2072225
45.4139158,9.1249081
45.524446,9.1222622
45.3925156,9.0259877
45.3848724,9.0397803
45.5777923,9.0796995
45.519425,9.1919376
45.5204047,9.1922981
45.4662742,9.1845837
45.4168202,9.0706874
45.4190075,9.0714257
45.4120385,9.0359882
45.4120592,9.0356794
45.6019925,9.0950039
45.654183,9.323659
45.5558558,9.0185543
45.6036647,9.1208504
45.4325527,9.3112937
45.5882681,9.2009324
45.59013,9.2038721
45.5651706,9.0302797
45.563454,9.0298202
45.5779116,9.1221804
45.5781007,9.121257
45.578112,9.1200794
45.6064948,9.2021743
45.5299468,9.1727165
45.563464,9.0542517
45.5741542,9.0282752
45.5742224,9.0280986
45.5460076,9.0145288
45.4656672,9.195625
45.6091529,9.1539035
45.5026258,9.1617596
45.5481544,9.0774995
45.4750283,9.2139828
45.5286396,9.2292573
45.4926968,9.2255757
45.6136089,9.415001
45.5383099,9.4256216
45.4578952,9.1502433
45.4603093,9.1493604
45.5290487,9.0572471
45.4662072,9.2119112
45.517741,9.3531753
45.5171715,9.3534033
45.5781039,9.0610438
45.4530827,9.1739004
45.4508456,9.1975418
45.5477671,9.1602788
45.5897244,9.3364852
45.4661198,9.187676
45.4329988,9.1085039
45.4366993,9.1755323
45.4660254,9.1923495
45.4905938,9.1661822
45.5245745,9.3878352
45.4481553,9.1647327
45.4486584,9.1643561
45.4603395,9.1806223
45.4704656,9.1924537
45.4457189,9.1615261
45.4797246,9.1797265
45.4582639,9.1833933
45.6404948,9.4133173
45.6287667,9.4426567
45.5497998,9.1832978
45.4316446,9.2448614
45.4313474,9.243554
45.4444494,9.2637445
45.4671533,9.1846412
45.5236158,9.2273438
45.4720393,9.1861152
45.4267262,9.0722067
45.4260713,9.0727616
45.4899168,9.2176227
45.4509129,9.1699773
45.5066987,9.2369643
45.4914964,9.2061947
45.4520747,9.1823186
45.4878477,9.2018504
45.4749724,9.2059592
45.4849847,9.1986185
45.4363053,9.2177972
45.4382341,9.2165061
45.4549058,9.1729943
45.5169262,9.3677813
45.4569961,9.1735893
45.4754658,9.2130951
45.4913453,9.1968707
45.4556151,9.1745103
45.4572921,9.1803293
45.461842,9.1513088
45.5951761,9.3293601
45.5952531,9.2273265
45.4510411,9.195835
45.4510496,9.1950152
45.4508461,9.1955751
45.4508431,9.1952456
45.4510516,9.1937435
45.451618,9.1880237
45.4515559,9.1882362
45.4754434,9.1838907
45.4544765,9.1584476
45.4841111,9.2150921
45.4858141,9.205133
45.4556684,9.1744196
45.4585186,9.1716353
45.3154816,9.2035877
45.3160283,9.2030369
45.3162058,9.2026923
45.3178148,9.2014565
45.3193513,9.2005579
45.3233713,9.2017865
45.3249154,9.2067102
45.4566468,9.1741071
45.4557543,9.1749389
45.3431482,9.1983316
45.3457399,9.194831
45.3461566,9.1953393
45.3473399,9.1966527
45.3471952,9.1972578
45.3478652,9.1969881
45.3479916,9.1987354
45.3512699,9.2008606
45.3526199,9.2038906
45.3566031,9.2016312
45.4114799,9.2672439
45.3581671,9.2218901
45.3577991,9.2274325
45.3576049,9.2254497
45.3573665,9.2236995
45.45735,9.173066
45.4776094,9.2167917
45.4618266,9.2143636
45.4611759,9.2142107
45.4511449,9.2116778
45.4652801,9.2216949
45.4789092,9.1885797
45.4496453,9.2068996
45.4727436,9.2083409
45.6196476,9.101789
45.4818501,9.145291
45.5774049,9.1411768
45.4545914,9.1718786
45.468101,9.1481383
45.6104181,9.0900987
45.4824032,9.1992335
45.4829046,9.199147
45.483353,9.1993627
45.4627946,9.1282743
45.4473238,9.1773855
45.4472708,9.1785828
45.4475873,9.1780431
45.4817584,9.1812198
45.5772211,9.2643929
45.4542062,9.1800326
45.4578744,9.1778681
45.4413765,9.2013383
45.4387332,9.2271876
45.4390304,9.2254237
45.4390499,9.2248768
45.4396422,9.2253451
45.4925216,9.1483796
45.5327342,9.0644004
45.5283749,9.0698106
45.5313205,9.0673389
45.532603,9.0678187
45.6128306,9.0927443
45.4570708,9.1699871
45.4713818,9.1839679
45.4999972,9.2445181
45.4762039,9.2049555
45.4699007,9.1916036
45.4782935,9.2053886
45.519308,9.2789335
45.5192773,9.2784529
45.5462645,9.2979153
45.6067623,9.1468705
45.4649236,9.1646023
45.6158107,9.3688903
45.4505543,9.1634015
45.5529169,9.2991726
45.5009618,9.1828788
45.4692355,9.1878126
45.6207351,9.1041792
45.5236582,9.3312504
45.4676648,9.1544125
45.5637512,9.0543586
45.4529523,9.1664074
45.4441315,9.2139834
45.5025511,9.1658822
45.4815038,9.1812126
45.4957833,9.181476
45.4551357,9.1733919
45.4553417,9.1730642
45.4619153,9.1845206
45.4616675,9.1850626
45.5254362,9.3262848
45.4529167,9.1665632
45.4857536,9.2106256
45.4661328,9.1920013
45.4766966,9.1911187
45.4548307,9.1610877
45.4538847,9.1581779
45.4911434,9.1888533
45.4895698,9.1888911
45.5191258,9.2799367
45.4587129,9.1711025
45.4578039,9.1685789
45.5600912,9.2602061
45.4590014,9.1709487
45.4829454,9.1998198
45.5621181,9.2640922
45.466372,9.176166
45.5818917,9.2720641
45.5279386,9.336178
45.54403,9.2203955
45.5623383,9.2693166
45.5650145,9.2818451
45.6545999,9.1996096
45.4811014,9.1709314
45.651741,9.1667714
45.4799755,9.1975275
45.4816206,9.1848021
45.4553586,9.178233
45.4541344,9.1803267
45.4773287,9.2018716
45.4776356,9.2020272
45.5198036,9.2692988
45.6145652,9.3721629
45.4545447,9.1602102
45.4537381,9.1635418
45.3307197,9.09811
45.4510113,9.1720045
45.4634849,9.1883875
45.567449,9.2559699
45.4727589,9.1873715
45.4835348,9.1701946
45.462682,9.2104804
45.5656681,9.1715003
45.5069679,9.2351954
45.4770498,9.210553
45.4948816,9.1378592
45.6157441,9.373877
45.4617243,9.1949961
45.601338,9.3612085
45.5930862,9.2349646
45.455937,9.1753978
45.4620523,9.085421
45.5317479,9.1939326
45.5287879,9.1908386
45.4615915,9.1103479
45.4856293,9.1624805
45.4981658,9.1445825
45.5374537,9.0191581
45.4811945,9.1885015
45.5121396,9.0779072
45.5107851,9.078552
45.4529977,9.1748181
45.4727757,9.19246
45.4856449,9.2105964
45.4916566,9.2054536
45.4899564,9.2040824
45.4641309,9.2300091
45.4964525,9.1728056
45.4839733,9.1979808
45.4906154,9.1888587
45.6603875,9.1364624
45.4602109,9.1757966
45.4650571,9.1893546
45.4675985,9.1726192
45.4866996,9.2182986
45.4534608,9.2039158
45.5943825,9.1868295
45.506161,9.1658191
45.6551052,9.1782705
45.4345816,9.1057318
45.4983774,9.258406
45.4810301,9.2339424
45.5953649,9.3391101
45.4526797,9.2011799
45.4821584,9.1825626
45.6057106,9.2020549
