lat,lon,hour,travel_time_min,population
48.97056,1.913564,3,118.87,117.0
48.974455,1.91348,3,118.84,658.0
48.978349,1.913395,3,118.87,1576.0
48.982244,1.91331,3,118.86,1572.0
48.986138,1.913226,3,118.85,995.0
48.990033,1.913141,3,118.83,995.0
48.993927,1.913056,3,118.84,776.0
48.997822,1.912972,3,118.74,725.0
49.001716,1.912887,3,118.64,680.0
49.005611,1.912802,3,119.59,623.0
49.009505,1.912717,3,119.63,610.0
49.0134,1.912632,3,119.66,498.0
49.017294,1.912548,3,119.67,498.0
48.563614,1.927392,3,119.88,142.0
48.567508,1.927309,3,119.84,142.0
48.571403,1.927227,3,119.84,147.0
48.575298,1.927144,3,119.88,147.0
48.750562,1.923418,3,119.02,292.0
48.754457,1.923334,3,119.75,356.0
48.758352,1.923251,3,119.75,351.0
48.762246,1.923168,3,119.42,344.0
48.766141,1.923085,3,119.44,320.0
48.812877,1.922084,3,119.88,117.0
48.816772,1.922,3,119.76,187.0
48.820666,1.921917,3,119.76,160.0
48.879086,1.920662,3,119.97,150.0
48.88298,1.920578,3,119.97,150.0
48.914137,1.919907,3,119.97,110.0
48.949188,1.91915,3,119.84,490.0
48.953083,1.919066,3,119.84,578.0
48.956977,1.918982,3,119.84,320.0
48.968661,1.91873,3,118.9,119.0
48.972555,1.918645,3,118.89,119.0
48.97645,1.918561,3,118.87,1411.0
48.980345,1.918477,3,118.87,1618.0
48.984239,1.918393,3,118.86,1300.0
48.988134,1.918308,3,118.86,995.0
48.992028,1.918224,3,118.84,954.0
48.995923,1.91814,3,118.85,725.0
48.999817,1.918055,3,118.87,716.0
49.003712,1.917971,3,119.64,605.0
49.007606,1.917886,3,119.65,559.0
49.011501,1.917802,3,119.66,448.0
49.015395,1.917718,3,119.69,357.0
49.01929,1.917633,3,119.94,263.0
48.561713,1.932514,3,119.88,124.0
48.565608,1.932432,3,119.84,142.0
48.569503,1.93235,3,119.84,145.0
48.573398,1.932268,3,119.84,147.0
48.577293,1.932186,3,119.89,126.0
48.748662,1.92856,3,119.03,106.0
48.752557,1.928477,3,119.75,356.0
48.756452,1.928394,3,119.39,356.0
48.760346,1.928311,3,119.4,345.0
48.764241,1.928228,3,119.4,344.0
48.768136,1.928145,3,119.4,206.0
48.772031,1.928063,3,119.48,106.0
48.775925,1.92798,3,119.55,124.0
48.814872,1.927149,3,119.77,172.0
48.818767,1.927066,3,119.6,178.0
48.881081,1.925734,3,119.97,107.0
48.947289,1.924313,3,119.85,169.0
48.951183,1.924229,3,119.85,578.0
48.955078,1.924146,3,119.83,578.0
48.970656,1.92381,3,118.9,108.0
48.974551,1.923727,3,118.89,349.0
48.978445,1.923643,3,118.88,1111.0
48.98234,1.923559,3,118.87,946.0
48.986234,1.923475,3,118.87,683.0
48.990129,1.923391,3,118.86,620.0
48.994023,1.923307,3,118.86,349.0
48.997918,1.923223,3,118.87,162.0
49.001812,1.923139,3,119.78,138.0
49.005707,1.923055,3,119.67,191.0
49.009601,1.922971,3,119.7,188.0
49.013496,1.922887,3,119.7,110.0
49.01739,1.922803,3,119.71,109.0
49.021285,1.922719,3,119.94,108.0
49.025179,1.922635,3,119.94,107.0
48.563708,1.937555,3,119.88,115.0
48.567603,1.937474,3,119.84,109.0
48.571497,1.937392,3,119.84,319.0
48.575392,1.93731,3,119.84,355.0
